Path	Reads
./seq240222_RQS8X/R-070622-16S-w-A15_S15_L001_R2_001.fastq.gz	23242
./seq240222_RQS8X/R-100622-16S-w-B6_S30_L001_R2_001.fastq.gz	28818
./seq240222_RQS8X/H-200622-ITS-w-12-2_S171_L001_R2_001.fastq.gz	32765
./seq240222_RQS8X/A-230622-16S-c-51-4_S130_L001_R2_001.fastq.gz	27349
./seq240222_RQS8X/R-170622-16S-w-D6_S78_L001_R2_001.fastq.gz	40201
./seq240222_RQS8X/S-240622-16S-w-11-1_S105_L001_R2_001.fastq.gz	29806
./seq240222_RQS8X/R-2023-16S-P1-pos_S94_L001_R2_001.fastq.gz	24926
./seq240222_RQS8X/R-170622-16S-w-D10_S82_L001_R2_001.fastq.gz	27075
./seq240222_RQS8X/A-230622-16S-c-59-6_S152_L001_R1_001.fastq.gz	28135
./seq240222_RQS8X/T-210623-s-aphid-98D_S157_L001_R2_001.fastq.gz	154285
./seq240222_RQS8X/S-240622-16S-w-5-1_S63_L001_R1_001.fastq.gz	37733
./seq240222_RQS8X/S-240622-16S-w-4-1_S56_L001_R2_001.fastq.gz	27852
./seq240222_RQS8X/A-230622-16S-c-59-1_S147_L001_R1_001.fastq.gz	27597
./seq240222_RQS8X/S-240622-16S-w-10-5_S102_L001_R2_001.fastq.gz	39778
./seq240222_RQS8X/R-100622-16S-w-B11_S35_L001_R2_001.fastq.gz	13799
./seq240222_RQS8X/H-200622-ITS-w-6-3_S131_L001_R2_001.fastq.gz	38735
./seq240222_RQS8X/H-200622-ITS-w-11-1_S163_L001_R2_001.fastq.gz	25918
./seq240222_RQS8X/R-100622-16S-w-B19_S43_L001_R1_001.fastq.gz	31319
./seq240222_RQS8X/R-170622-16S-w-D9_S81_L001_R2_001.fastq.gz	17748
./seq240222_RQS8X/S-240622-16S-w-9-3_S93_L001_R2_001.fastq.gz	33862
./seq240222_RQS8X/S-240622-16S-w-11-6_S110_L001_R2_001.fastq.gz	39114
./seq240222_RQS8X/S-2023-16S-P4-pos_S128_L001_R2_001.fastq.gz	21907
./seq240222_RQS8X/S-240622-16S-w-9-5_S95_L001_R1_001.fastq.gz	44509
./seq240222_RQS8X/S-2023-16S-P4-neg_S127_L001_R1_001.fastq.gz	8688
./seq240222_RQS8X/R-140722-16S-w-I24_S32_L001_R2_001.fastq.gz	32120
./seq240222_RQS8X/H-200622-ITS-w-6-7_S135_L001_R1_001.fastq.gz	32001
./seq240222_RQS8X/S-240622-16S-w-3-4_S52_L001_R2_001.fastq.gz	30592
./seq240222_RQS8X/R-100622-16S-w-B14_S38_L001_R2_001.fastq.gz	29393
./seq240222_RQS8X/R-140622-16S-w-C5_S53_L001_R2_001.fastq.gz	14359
./seq240222_RQS8X/H-200622-ITS-w-11-5_S167_L001_R1_001.fastq.gz	31711
./seq240222_RQS8X/S-240622-16S-w-6-6_S75_L001_R1_001.fastq.gz	32482
./seq240222_RQS8X/T-210623-s-aphid-100D_S158_L001_R1_001.fastq.gz	186351
./seq240222_RQS8X/S-240622-16S-w-10-2_S99_L001_R1_001.fastq.gz	37561
./seq240222_RQS8X/S-240622-16S-w-7-4_S80_L001_R2_001.fastq.gz	34619
./seq240222_RQS8X/R-100622-16S-w-B3_S27_L001_R2_001.fastq.gz	34284
./seq240222_RQS8X/R-170622-16S-w-D3_S75_L001_R2_001.fastq.gz	21129
./seq240222_RQS8X/S-240622-16S-w-8-1_S84_L001_R1_001.fastq.gz	32279
./seq240222_RQS8X/H-200622-ITS-w-9-6_S154_L001_R2_001.fastq.gz	20566
./seq240222_RQS8X/A-230622-16S-c-51-6_S132_L001_R2_001.fastq.gz	24760
./seq240222_RQS8X/H-2023-ITS-w-P6-neg_S186_L001_R1_001.fastq.gz	24396
./seq240222_RQS8X/H-200622-ITS-w-12-6_S175_L001_R1_001.fastq.gz	26376
./seq240222_RQS8X/A-230622-16S-c-59-4_S150_L001_R1_001.fastq.gz	21557
./seq240222_RQS8X/S-240622-16S-w-13-5_S123_L001_R2_001.fastq.gz	33124
./seq240222_RQS8X/H-200622-ITS-w-6-1_S129_L001_R2_001.fastq.gz	25916
./seq240222_RQS8X/R-140722-16S-w-I15_S23_L001_R1_001.fastq.gz	36146
./seq240222_RQS8X/S-240622-16S-w-2-2_S43_L001_R1_001.fastq.gz	38498
./seq240222_RQS8X/R-100622-16S-w-B20_S44_L001_R1_001.fastq.gz	17270
./seq240222_RQS8X/S-240622-16S-w-11-4_S108_L001_R2_001.fastq.gz	41699
./seq240222_RQS8X/R-070622-16S-w-A20_S20_L001_R2_001.fastq.gz	17589
./seq240222_RQS8X/S-240622-16S-w-2-4_S45_L001_R2_001.fastq.gz	41834
./seq240222_RQS8X/S-240622-16S-w-11-3_S107_L001_R2_001.fastq.gz	43885
./seq240222_RQS8X/S-240622-16S-w-4-1_S56_L001_R1_001.fastq.gz	27852
./seq240222_RQS8X/R-100622-16S-w-B11_S35_L001_R1_001.fastq.gz	13799
./seq240222_RQS8X/H-200622-ITS-w-11-1_S163_L001_R1_001.fastq.gz	25918
./seq240222_RQS8X/S-240622-16S-w-10-5_S102_L001_R1_001.fastq.gz	39778
./seq240222_RQS8X/S-240622-16S-w-5-1_S63_L001_R2_001.fastq.gz	37733
./seq240222_RQS8X/T-210623-s-aphid-66D_S155_L001_R2_001.fastq.gz	189683
./seq240222_RQS8X/A-230622-16S-c-59-1_S147_L001_R2_001.fastq.gz	27597
./seq240222_RQS8X/S-240622-16S-w-9-3_S93_L001_R1_001.fastq.gz	33862
./seq240222_RQS8X/H-200622-ITS-w-6-3_S131_L001_R1_001.fastq.gz	38735
./seq240222_RQS8X/S-240622-16S-w-11-6_S110_L001_R1_001.fastq.gz	39114
./seq240222_RQS8X/R-170622-16S-w-D9_S81_L001_R1_001.fastq.gz	17748
./seq240222_RQS8X/R-100622-16S-w-B19_S43_L001_R2_001.fastq.gz	31319
./seq240222_RQS8X/S-240622-16S-w-11-1_S105_L001_R1_001.fastq.gz	29806
./seq240222_RQS8X/S-240622-16S-w-8-6_S89_L001_R2_001.fastq.gz	132481
./seq240222_RQS8X/S-240622-16S-w-9-5_S95_L001_R2_001.fastq.gz	44509
./seq240222_RQS8X/R-2023-16S-P1-pos_S94_L001_R1_001.fastq.gz	24926
./seq240222_RQS8X/R-070622-16S-w-A13_S13_L001_R2_001.fastq.gz	21780
./seq240222_RQS8X/R-170622-16S-w-D10_S82_L001_R1_001.fastq.gz	27075
./seq240222_RQS8X/A-230622-16S-c-59-6_S152_L001_R2_001.fastq.gz	28135
./seq240222_RQS8X/H-200622-ITS-w-1-2_S97_L001_R1_001.fastq.gz	27952
./seq240222_RQS8X/R-070622-16S-w-A15_S15_L001_R1_001.fastq.gz	23242
./seq240222_RQS8X/H-200622-ITS-w-12-2_S171_L001_R1_001.fastq.gz	32765
./seq240222_RQS8X/A-230622-16S-c-51-4_S130_L001_R1_001.fastq.gz	27349
./seq240222_RQS8X/R-100622-16S-w-B6_S30_L001_R1_001.fastq.gz	28818
./seq240222_RQS8X/H-200622-ITS-w-9-2_S150_L001_R2_001.fastq.gz	31850
./seq240222_RQS8X/A-230622-16S-c-59-4_S150_L001_R2_001.fastq.gz	21557
./seq240222_RQS8X/R-170622-16S-w-D6_S78_L001_R1_001.fastq.gz	40201
./seq240222_RQS8X/H-200622-ITS-w-6-1_S129_L001_R1_001.fastq.gz	25916
./seq240222_RQS8X/R-100622-16S-w-B20_S44_L001_R2_001.fastq.gz	17270
./seq240222_RQS8X/R-140722-16S-w-I15_S23_L001_R2_001.fastq.gz	36146
./seq240222_RQS8X/R-070622-16S-w-A20_S20_L001_R1_001.fastq.gz	17589
./seq240222_RQS8X/S-240622-16S-w-11-4_S108_L001_R1_001.fastq.gz	41699
./seq240222_RQS8X/S-240622-16S-w-2-2_S43_L001_R2_001.fastq.gz	38498
./seq240222_RQS8X/S-240622-16S-w-2-4_S45_L001_R1_001.fastq.gz	41834
./seq240222_RQS8X/S-240622-16S-w-11-3_S107_L001_R1_001.fastq.gz	43885
./seq240222_RQS8X/R-170622-16S-w-D3_S75_L001_R1_001.fastq.gz	21129
./seq240222_RQS8X/S-240622-16S-w-8-1_S84_L001_R2_001.fastq.gz	32279
./seq240222_RQS8X/A-230622-16S-c-51-6_S132_L001_R1_001.fastq.gz	24760
./seq240222_RQS8X/S-240622-16S-w-10-2_S99_L001_R2_001.fastq.gz	37561
./seq240222_RQS8X/H-200622-ITS-w-9-6_S154_L001_R1_001.fastq.gz	20566
./seq240222_RQS8X/H-200622-ITS-w-12-6_S175_L001_R2_001.fastq.gz	26376
./seq240222_RQS8X/H-2023-ITS-w-P6-neg_S186_L001_R2_001.fastq.gz	24396
./seq240222_RQS8X/S-2023-16S-P4-neg_S127_L001_R2_001.fastq.gz	8688
./seq240222_RQS8X/R-100622-16S-w-B3_S27_L001_R1_001.fastq.gz	34284
./seq240222_RQS8X/S-240622-16S-w-13-5_S123_L001_R1_001.fastq.gz	33124
./seq240222_RQS8X/S-240622-16S-w-7-4_S80_L001_R1_001.fastq.gz	34619
./seq240222_RQS8X/S-240622-16S-w-8-6_S89_L001_R1_001.fastq.gz	132481
./seq240222_RQS8X/R-140722-16S-w-I24_S32_L001_R1_001.fastq.gz	32120
./seq240222_RQS8X/S-2023-16S-P4-pos_S128_L001_R1_001.fastq.gz	21907
./seq240222_RQS8X/S-240622-16S-w-3-4_S52_L001_R1_001.fastq.gz	30592
./seq240222_RQS8X/T-210623-s-aphid-100D_S158_L001_R2_001.fastq.gz	186351
./seq240222_RQS8X/H-200622-ITS-w-11-5_S167_L001_R2_001.fastq.gz	31711
./seq240222_RQS8X/R-140622-16S-w-C5_S53_L001_R1_001.fastq.gz	14359
./seq240222_RQS8X/R-100622-16S-w-B14_S38_L001_R1_001.fastq.gz	29393
./seq240222_RQS8X/R-2023-16S-P3-neg_S33_L001_R1_001.fastq.gz	24
./seq240222_RQS8X/H-200622-ITS-w-6-7_S135_L001_R2_001.fastq.gz	32001
./seq240222_RQS8X/S-240622-16S-w-5-3_S65_L001_R1_001.fastq.gz	21302
./seq240222_RQS8X/H-200622-ITS-w-4-6_S120_L001_R1_001.fastq.gz	20655
./seq240222_RQS8X/S-240622-16S-w-6-6_S75_L001_R2_001.fastq.gz	32482
./seq240222_RQS8X/R-140722-16S-w-I3_S11_L001_R2_001.fastq.gz	27381
./seq240222_RQS8X/A-230622-16S-c-57_S139_L001_R2_001.fastq.gz	28452
./seq240222_RQS8X/R-170622-16S-w-D12_S84_L001_R2_001.fastq.gz	19427
./seq240222_RQS8X/S-240622-16S-w-1-4_S38_L001_R2_001.fastq.gz	42035
./seq240222_RQS8X/R-140722-16S-w-I8_S16_L001_R2_001.fastq.gz	31932
./seq240222_RQS8X/H-200622-ITS-w-3-4_S112_L001_R1_001.fastq.gz	19761
./seq240222_RQS8X/H-200622-ITS-w-14-1_S184_L001_R2_001.fastq.gz	24085
./seq240222_RQS8X/R-070722-16S-w-H20_S4_L001_R1_001.fastq.gz	22966
./seq240222_RQS8X/R-140622-16S-w-C10_S58_L001_R1_001.fastq.gz	27051
./seq240222_RQS8X/R-170622-16S-w-D17_S89_L001_R2_001.fastq.gz	26968
./seq240222_RQS8X/R-140622-16S-w-C1_S49_L001_R1_001.fastq.gz	21204
./seq240222_RQS8X/R-140722-16S-w-I17_S25_L001_R1_001.fastq.gz	28883
./seq240222_RQS8X/R-140722-16S-w-I20_S28_L001_R1_001.fastq.gz	31138
./seq240222_RQS8X/S-240622-16S-w-13-1_S119_L001_R1_001.fastq.gz	44618
./seq240222_RQS8X/H-200622-ITS-w-2-3_S104_L001_R2_001.fastq.gz	22823
./seq240222_RQS8X/R-140622-16S-w-C12_S60_L001_R1_001.fastq.gz	6928
./seq240222_RQS8X/S-240622-16S-w-1-1_S35_L001_R2_001.fastq.gz	41166
./seq240222_RQS8X/R-170622-16S-w-D1_S73_L001_R2_001.fastq.gz	20246
./seq240222_RQS8X/H-200622-ITS-w-7-1_S136_L001_R2_001.fastq.gz	29442
./seq240222_RQS8X/R-070722-16S-w-H18_S2_L001_R2_001.fastq.gz	14886
./seq240222_RQS8X/S-240622-16S-w-2-7_S48_L001_R2_001.fastq.gz	35938
./seq240222_RQS8X/R-070622-16S-w-A7_S7_L001_R1_001.fastq.gz	34280
./seq240222_RQS8X/H-200622-ITS-w-8-2_S144_L001_R1_001.fastq.gz	15478
./seq240222_RQS8X/R-070622-16S-w-A9_S9_L001_R1_001.fastq.gz	22847
./seq240222_RQS8X/R-070622-16S-w-A19_S19_L001_R2_001.fastq.gz	25119
./seq240222_RQS8X/T-210623-s-aphid-66D_S155_L001_R1_001.fastq.gz	189683
./seq240222_RQS8X/A-230622-16S-c-52_S134_L001_R2_001.fastq.gz	27482
./seq240222_RQS8X/R-140622-16S-w-C23_S71_L001_R2_001.fastq.gz	22442
./seq240222_RQS8X/S-240622-16S-w-3-6_S54_L001_R2_001.fastq.gz	33125
./seq240222_RQS8X/S-240622-16S-w-6-4_S73_L001_R1_001.fastq.gz	43462
./seq240222_RQS8X/S-240622-16S-w-5-6_S68_L001_R1_001.fastq.gz	31665
./seq240222_RQS8X/R-140622-16S-w-C7_S55_L001_R2_001.fastq.gz	31303
./seq240222_RQS8X/S-240622-16S-w-7-2_S78_L001_R2_001.fastq.gz	36410
./seq240222_RQS8X/T-210623-s-aphid-5-68D_S154_L001_R2_001.fastq.gz	155972
./seq240222_RQS8X/H-200622-ITS-w-14-1_S184_L001_R1_001.fastq.gz	24085
./seq240222_RQS8X/R-140622-16S-w-C19_S67_L001_R1_001.fastq.gz	64715
./seq240222_RQS8X/R-140622-16S-w-C10_S58_L001_R2_001.fastq.gz	27051
./seq240222_RQS8X/H-200622-ITS-w-3-4_S112_L001_R2_001.fastq.gz	19761
./seq240222_RQS8X/R-140722-16S-w-I8_S16_L001_R1_001.fastq.gz	31932
./seq240222_RQS8X/R-170622-16S-w-D12_S84_L001_R1_001.fastq.gz	19427
./seq240222_RQS8X/S-240622-16S-w-1-4_S38_L001_R1_001.fastq.gz	42035
./seq240222_RQS8X/R-2023-16S-P3-neg_S33_L001_R2_001.fastq.gz	24
./seq240222_RQS8X/S-240622-16S-w-5-3_S65_L001_R2_001.fastq.gz	21302
./seq240222_RQS8X/R-140722-16S-w-I3_S11_L001_R1_001.fastq.gz	27381
./seq240222_RQS8X/H-200622-ITS-w-4-6_S120_L001_R2_001.fastq.gz	20655
./seq240222_RQS8X/A-230622-16S-c-57_S139_L001_R1_001.fastq.gz	28452
./seq240222_RQS8X/S-240622-16S-w-3-6_S54_L001_R1_001.fastq.gz	33125
./seq240222_RQS8X/R-140622-16S-w-C23_S71_L001_R1_001.fastq.gz	22442
./seq240222_RQS8X/A-230622-16S-c-52_S134_L001_R1_001.fastq.gz	27482
./seq240222_RQS8X/R-140622-16S-w-C7_S55_L001_R1_001.fastq.gz	31303
./seq240222_RQS8X/S-240622-16S-w-7-2_S78_L001_R1_001.fastq.gz	36410
./seq240222_RQS8X/S-240622-16S-w-5-6_S68_L001_R2_001.fastq.gz	31665
./seq240222_RQS8X/R-070622-16S-w-A19_S19_L001_R1_001.fastq.gz	25119
./seq240222_RQS8X/R-170622-16S-w-D1_S73_L001_R1_001.fastq.gz	20246
./seq240222_RQS8X/S-240622-16S-w-6-4_S73_L001_R2_001.fastq.gz	43462
./seq240222_RQS8X/S-240622-16S-w-2-7_S48_L001_R1_001.fastq.gz	35938
./seq240222_RQS8X/R-070722-16S-w-H18_S2_L001_R1_001.fastq.gz	14886
./seq240222_RQS8X/R-140622-16S-w-C19_S67_L001_R2_001.fastq.gz	64715
./seq240222_RQS8X/R-070622-16S-w-A7_S7_L001_R2_001.fastq.gz	34280
./seq240222_RQS8X/H-200622-ITS-w-7-1_S136_L001_R1_001.fastq.gz	29442
./seq240222_RQS8X/H-200622-ITS-w-8-2_S144_L001_R2_001.fastq.gz	15478
./seq240222_RQS8X/R-070622-16S-w-A9_S9_L001_R2_001.fastq.gz	22847
./seq240222_RQS8X/R-070722-16S-w-H20_S4_L001_R2_001.fastq.gz	22966
./seq240222_RQS8X/R-170622-16S-w-D17_S89_L001_R1_001.fastq.gz	26968
./seq240222_RQS8X/R-140622-16S-w-C1_S49_L001_R2_001.fastq.gz	21204
./seq240222_RQS8X/T-210623-s-aphid-5-68D_S154_L001_R1_001.fastq.gz	155972
./seq240222_RQS8X/H-200622-ITS-w-2-3_S104_L001_R1_001.fastq.gz	22823
./seq240222_RQS8X/S-240622-16S-w-13-1_S119_L001_R2_001.fastq.gz	44618
./seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R1_001.fastq.gz	34
./seq240222_RQS8X/R-140722-16S-w-I17_S25_L001_R2_001.fastq.gz	28883
./seq240222_RQS8X/R-140622-16S-w-C12_S60_L001_R2_001.fastq.gz	6928
./seq240222_RQS8X/S-240622-16S-w-1-1_S35_L001_R1_001.fastq.gz	41166
./seq240222_RQS8X/R-140722-16S-w-I20_S28_L001_R2_001.fastq.gz	31138
./seq240222_RQS8X/R-170622-16S-w-D7_S79_L001_R2_001.fastq.gz	30577
./seq240222_RQS8X/R-100622-16S-w-B7_S31_L001_R2_001.fastq.gz	18178
./seq240222_RQS8X/A-230622-16S-c-58-4_S143_L001_R2_001.fastq.gz	31368
./seq240222_RQS8X/R-070622-16S-w-A12_S12_L001_R1_001.fastq.gz	21995
./seq240222_RQS8X/R-070622-16S-w-A14_S14_L001_R2_001.fastq.gz	21272
./seq240222_RQS8X/S-240622-16S-w-2-1_S42_L001_R2_001.fastq.gz	43708
./seq240222_RQS8X/H-200622-ITS-w-3-7_S115_L001_R1_001.fastq.gz	21282
./seq240222_RQS8X/R-170622-16S-w-D11_S83_L001_R2_001.fastq.gz	25900
./seq240222_RQS8X/H-200622-ITS-w-12-5_S174_L001_R2_001.fastq.gz	20237
./seq240222_RQS8X/R-100622-16S-w-B24_S48_L001_R1_001.fastq.gz	20754
./seq240222_RQS8X/H-200622-ITS-w-8-6_S147_L001_R1_001.fastq.gz	29433
./seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R2_001.fastq.gz	33993
./seq240222_RQS8X/H-200622-ITS-w-12-3_S172_L001_R1_001.fastq.gz	73441
./seq240222_RQS8X/S-240622-16S-w-10-1_S98_L001_R2_001.fastq.gz	32747
./seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R1_001.fastq.gz	34210
./seq240222_RQS8X/R-170622-16S-w-D8_S80_L001_R2_001.fastq.gz	34937
./seq240222_RQS8X/S-240622-16S-w-12-3_S114_L001_R1_001.fastq.gz	32595
./seq240222_RQS8X/A-230622-16S-c-55_S137_L001_R1_001.fastq.gz	20512
./seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R2_001.fastq.gz	28630
./seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R1_001.fastq.gz	30977
./seq240222_RQS8X/R-170622-16S-w-D20_S92_L001_R1_001.fastq.gz	28543
./seq240222_RQS8X/R-100622-16S-w-B10_S34_L001_R2_001.fastq.gz	24507
./seq240222_RQS8X/H-200622-ITS-w-3-1_S109_L001_R2_001.fastq.gz	30317
./seq240222_RQS8X/S-240622-16S-w-10-4_S101_L001_R1_001.fastq.gz	37145
./seq240222_RQS8X/S-240622-16S-w-6-3_S72_L001_R1_001.fastq.gz	20452
./seq240222_RQS8X/R-140622-16S-w-C4_S52_L001_R2_001.fastq.gz	16347
./seq240222_RQS8X/S-240622-16S-w-6-5_S74_L001_R2_001.fastq.gz	27956
./seq240222_RQS8X/S-240622-16S-w-4-7_S62_L001_R2_001.fastq.gz	42613
./seq240222_RQS8X/R-100622-16S-w-B15_S39_L001_R2_001.fastq.gz	24344
./seq240222_RQS8X/H-200622-ITS-w-13-2_S178_L001_R1_001.fastq.gz	29222
./seq240222_RQS8X/S-240622-16S-w-7-5_S81_L001_R2_001.fastq.gz	20317
./seq240222_RQS8X/S-240622-16S-w-3-5_S53_L001_R2_001.fastq.gz	34960
./seq240222_RQS8X/H-200622-ITS-w-8-1_S143_L001_R1_001.fastq.gz	15929
./seq240222_RQS8X/R-070722-16S-w-H24_S8_L001_R1_001.fastq.gz	29115
./seq240222_RQS8X/R-100622-16S-w-B2_S26_L001_R2_001.fastq.gz	33649
./seq240222_RQS8X/R-2023-16S-P3-pos_S34_L001_R2_001.fastq.gz	17
./seq240222_RQS8X/S-240622-16S-w-10-6_S103_L001_R1_001.fastq.gz	37966
./seq240222_RQS8X/S-240622-16S-w-4-2_S57_L001_R1_001.fastq.gz	38579
./seq240222_RQS8X/R-170622-16S-w-D2_S74_L001_R2_001.fastq.gz	20777
./seq240222_RQS8X/H-200622-ITS-w-7-3_S138_L001_R1_001.fastq.gz	32694
./seq240222_RQS8X/R-100622-16S-w-B21_S45_L001_R1_001.fastq.gz	18324
./seq240222_RQS8X/R-140722-16S-w-I14_S22_L001_R1_001.fastq.gz	21085
./seq240222_RQS8X/R-070622-16S-w-A21_S21_L001_R2_001.fastq.gz	30512
./seq240222_RQS8X/NM3-2845-B_S163_L001_R2_001.fastq.gz	26
./seq240222_RQS8X/H-200622-ITS-w-12-7_S176_L001_R2_001.fastq.gz	23234
./seq240222_RQS8X/H-200622-ITS-w-12-1_S170_L001_R1_001.fastq.gz	25176
./seq240222_RQS8X/H-200622-ITS-w-1-1_S96_L001_R1_001.fastq.gz	22857
./seq240222_RQS8X/H-200622-ITS-w-3-3_S111_L001_R2_001.fastq.gz	25489
./seq240222_RQS8X/S-240622-16S-w-6-5_S74_L001_R1_001.fastq.gz	27956
./seq240222_RQS8X/S-240622-16S-w-6-3_S72_L001_R2_001.fastq.gz	20452
./seq240222_RQS8X/S-240622-16S-w-4-7_S62_L001_R1_001.fastq.gz	42613
./seq240222_RQS8X/S-240622-16S-w-10-4_S101_L001_R2_001.fastq.gz	37145
./seq240222_RQS8X/S-240622-16S-w-12-3_S114_L001_R2_001.fastq.gz	32595
./seq240222_RQS8X/R-170622-16S-w-D8_S80_L001_R1_001.fastq.gz	34937
./seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R2_001.fastq.gz	34210
./seq240222_RQS8X/A-230622-16S-c-55_S137_L001_R2_001.fastq.gz	20512
./seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R1_001.fastq.gz	28630
./seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R2_001.fastq.gz	30977
./seq240222_RQS8X/R-100622-16S-w-B10_S34_L001_R1_001.fastq.gz	24507
./seq240222_RQS8X/H-200622-ITS-w-3-1_S109_L001_R1_001.fastq.gz	30317
./seq240222_RQS8X/R-170622-16S-w-D11_S83_L001_R1_001.fastq.gz	25900
./seq240222_RQS8X/H-200622-ITS-w-3-7_S115_L001_R2_001.fastq.gz	21282
./seq240222_RQS8X/H-200622-ITS-w-12-5_S174_L001_R1_001.fastq.gz	20237
./seq240222_RQS8X/R-170622-16S-w-D20_S92_L001_R2_001.fastq.gz	28543
./seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R2_001.fastq.gz	34
./seq240222_RQS8X/R-100622-16S-w-B24_S48_L001_R2_001.fastq.gz	20754
./seq240222_RQS8X/S-240622-16S-w-10-1_S98_L001_R1_001.fastq.gz	32747
./seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R1_001.fastq.gz	33993
./seq240222_RQS8X/H-200622-ITS-w-8-6_S147_L001_R2_001.fastq.gz	29433
./seq240222_RQS8X/R-170622-16S-w-D7_S79_L001_R1_001.fastq.gz	30577
./seq240222_RQS8X/R-100622-16S-w-B7_S31_L001_R1_001.fastq.gz	18178
./seq240222_RQS8X/R-2023-16S-P3-pos_S34_L001_R1_001.fastq.gz	17
./seq240222_RQS8X/S-240622-16S-w-2-1_S42_L001_R1_001.fastq.gz	43708
./seq240222_RQS8X/R-070622-16S-w-A14_S14_L001_R1_001.fastq.gz	21272
./seq240222_RQS8X/A-230622-16S-c-58-4_S143_L001_R1_001.fastq.gz	31368
./seq240222_RQS8X/H-200622-ITS-w-12-3_S172_L001_R2_001.fastq.gz	73441
./seq240222_RQS8X/R-070622-16S-w-A12_S12_L001_R2_001.fastq.gz	21995
./seq240222_RQS8X/R-100622-16S-w-B21_S45_L001_R2_001.fastq.gz	18324
./seq240222_RQS8X/R-070622-16S-w-A21_S21_L001_R1_001.fastq.gz	30512
./seq240222_RQS8X/NM3-2845-B_S163_L001_R1_001.fastq.gz	26
./seq240222_RQS8X/H-200622-ITS-w-12-1_S170_L001_R2_001.fastq.gz	25176
./seq240222_RQS8X/H-200622-ITS-w-12-7_S176_L001_R1_001.fastq.gz	23234
./seq240222_RQS8X/H-200622-ITS-w-3-3_S111_L001_R1_001.fastq.gz	25489
./seq240222_RQS8X/R-140722-16S-w-I14_S22_L001_R2_001.fastq.gz	21085
./seq240222_RQS8X/H-200622-ITS-w-8-1_S143_L001_R2_001.fastq.gz	15929
./seq240222_RQS8X/H-200622-ITS-w-1-1_S96_L001_R2_001.fastq.gz	22857
./seq240222_RQS8X/S-240622-16S-w-7-5_S81_L001_R1_001.fastq.gz	20317
./seq240222_RQS8X/R-170622-16S-w-D2_S74_L001_R1_001.fastq.gz	20777
./seq240222_RQS8X/H-200622-ITS-w-7-3_S138_L001_R2_001.fastq.gz	32694
./seq240222_RQS8X/R-100622-16S-w-B2_S26_L001_R1_001.fastq.gz	33649
./seq240222_RQS8X/R-140622-16S-w-C4_S52_L001_R1_001.fastq.gz	16347
./seq240222_RQS8X/R-070722-16S-w-H24_S8_L001_R2_001.fastq.gz	29115
./seq240222_RQS8X/R-100622-16S-w-B15_S39_L001_R1_001.fastq.gz	24344
./seq240222_RQS8X/S-240622-16S-w-4-2_S57_L001_R2_001.fastq.gz	38579
./seq240222_RQS8X/S-240622-16S-w-10-6_S103_L001_R2_001.fastq.gz	37966
./seq240222_RQS8X/S-240622-16S-w-3-5_S53_L001_R1_001.fastq.gz	34960
./seq240222_RQS8X/H-200622-ITS-w-13-6_S182_L001_R1_001.fastq.gz	27225
./seq240222_RQS8X/H-200622-ITS-w-13-2_S178_L001_R2_001.fastq.gz	29222
./seq240222_RQS8X/R-140722-16S-w-I2_S10_L001_R2_001.fastq.gz	22081
./seq240222_RQS8X/R-070622-16S-w-A5_S5_L001_R2_001.fastq.gz	23969
./seq240222_RQS8X/R-070722-16S-w-H22_S6_L001_R2_001.fastq.gz	16788
./seq240222_RQS8X/R-070622-16S-w-A2_S2_L001_R2_001.fastq.gz	40992
./seq240222_RQS8X/S-240622-16S-w-5-2_S64_L001_R1_001.fastq.gz	19923
./seq240222_RQS8X/H-200622-ITS-w-11-2_S164_L001_R2_001.fastq.gz	38375
./seq240222_RQS8X/H-200622-ITS-w-7-2_S137_L001_R1_001.fastq.gz	25073
./seq240222_RQS8X/S-240622-16S-w-1-5_S39_L001_R2_001.fastq.gz	17495
./seq240222_RQS8X/A-230622-16S-c-59-3_S149_L001_R2_001.fastq.gz	30047
./seq240222_RQS8X/R-170622-16S-w-D13_S85_L001_R2_001.fastq.gz	31273
./seq240222_RQS8X/R-140722-16S-w-I9_S17_L001_R2_001.fastq.gz	29500
./seq240222_RQS8X/R-140622-16S-w-C11_S59_L001_R1_001.fastq.gz	20627
./seq240222_RQS8X/S-240622-16S-w-13-2_S120_L001_R1_001.fastq.gz	37328
./seq240222_RQS8X/H-200622-ITS-w-5-3_S124_L001_R2_001.fastq.gz	30382
./seq240222_RQS8X/NM11-3540-B1_S171_L001_R2_001.fastq.gz	45
./seq240222_RQS8X/H-2023-ITS-w-P6-pos_S185_L001_R1_001.fastq.gz	34886
./seq240222_RQS8X/S-240622-16S-w-3-1_S49_L001_R1_001.fastq.gz	41944
./seq240222_RQS8X/R-140622-16S-w-C13_S61_L001_R1_001.fastq.gz	24910
